Date,Product_ID,Product_Name,Transaction_Type,Units,Cumulative_Quantity
2023-05-31,1046130,HON HAI PRECISION INDUSTRY LTD,SELL,2452501.0,1708203.0
2023-05-31,1046130,HON HAI PRECISION INDUSTRY LTD,SELL,1000402.0,707801.0
2023-05-31,1046679,INNOLUX CORP,BUY,50028325.0,172796423.0
2023-09-19,1046157,KT&G CORP,SELL,835.0,0.0
2023-09-19,1061631,Grand Korea Leisure Co Ltd,BUY,5022.0,5022.0
2023-10-04,1050467,PTC Inc ,BUY,51778.0,51778.0
2023-10-04,1062463,National Instruments Corp,SELL,119963.0,119963.0
2023-10-04,1062463,National Instruments Corp,SELL,119963.0,0.0
2023-10-04,1050467,PTC Inc ,BUY,51778.0,103556.0
2023-12-01,1046679,INNOLUX CORP,SELL,50028325.0,122768098.0
2023-12-01,1046503,VANGUARD INTERNATIONAL SEMI,BUY,8312802.0,8312802.0
2023-12-01,1046503,VANGUARD INTERNATIONAL SEMI,BUY,20399382.0,28712184.0
2023-12-01,1046679,INNOLUX CORP,SELL,122768098.0,0.0
2023-12-02,1046141,HYUNDAI MOTOR,SELL,348.0,0.0
2023-12-02,1061684,Kumho Tire Co Inc,BUY,15947.0,15947.0
2023-12-15,1046157,KT&G CORP,BUY,1193.0,1193.0
2023-12-15,1061631,Grand Korea Leisure Co Ltd,SELL,5022.0,0.0
2024-01-15,1046130,HON HAI PRECISION INDUSTRY LTD,BUY,15456130.0,16163931.0
2024-01-15,1046503,VANGUARD INTERNATIONAL SEMI,SELL,20399382.0,8312802.0
2024-01-15,1046503,VANGUARD INTERNATIONAL SEMI,SELL,8312802.0,0.0
2024-01-15,1046130,HON HAI PRECISION INDUSTRY LTD,BUY,6298414.0,22462345.0
2024-02-01,1045647,Corning Inc,BUY,8123423.0,8123423.0
2024-02-01,1062462,Dell Technologies Inc,SELL,1532216.0,1532216.0
2024-02-01,1045647,Corning Inc,BUY,8123423.0,16246846.0
2024-02-01,1062462,Dell Technologies Inc,SELL,1532216.0,0.0
2024-02-01,1045647,Corning Inc,SELL,4118004.0,12128842.0
2024-02-01,1046538,LOTTE CONFECTIONERY CO LTD,BUY,3659.0,3659.0
2024-02-01,1046474,GS RETAIL CO LTD,SELL,1378.0,0.0
2024-02-05,1050518,Chemed Corp,BUY,6088.0,6088.0
2024-03-05,1046269,UNITED MICROELECTRONICS CORP,BUY,3944839.524,13183214.524
2024-03-05,1046269,UNITED MICROELECTRONICS CORP,SELL,49346283.0,0.0
2024-04-14,1046157,KT&G CORP,SELL,1193.0,0.0
2024-04-14,1061631,Grand Korea Leisure Co Ltd,BUY,20900.0,20900.0
2024-04-14,1061723,S&T Motiv Co Ltd,SELL,1424.0,0.0
2024-04-14,1046141,HYUNDAI MOTOR,BUY,279.0,279.0
2024-04-30,1046679,INNOLUX CORP,SELL,158230600.0,0.0
2024-04-30,1046679,INNOLUX CORP,BUY,23319387.47,23319387.47
2024-05-01,1046239,CITIC LTD,BUY,251809.0,251809.0
2024-05-01,1046398,FIRST PACIFIC CO,BUY,11837460.0,11837460.0
2024-05-01,1046618,HUATAI SECURITIES LTD H,BUY,3297527.0,3297527.0
2024-05-01,1046679,INNOLUX CORP,BUY,57225119.0,80544506.47
2024-05-01,1046503,VANGUARD INTERNATIONAL SEMI,BUY,3941123.0,3941123.0
2024-05-01,1009169,HSBC Holdings PLC,SELL,258190.0,891147.0
2024-05-01,1046398,FIRST PACIFIC CO,BUY,68379382.0,80216842.0
2024-05-01,1046334,NEW CHINA LIFE INSURANCE (H),SELL,812749.0,2805216.0
2024-05-01,1046699,CHINA CONCH VENTURE HOLDINGS LTD,SELL,135018.0,466017.0
2024-05-01,1046618,HUATAI SECURITIES LTD H,BUY,1343751.0,4641278.0
2024-05-01,1046398,FIRST PACIFIC CO,SELL,68379382.0,11837460.0
2024-05-01,1046239,CITIC LTD,BUY,102613.0,354422.0
2024-05-01,1046398,FIRST PACIFIC CO,BUY,4823796.0,16661256.0
2024-05-01,1009169,HSBC Holdings PLC,SELL,632957.0,258190.0
2024-05-01,1046699,CHINA CONCH VENTURE HOLDINGS LTD,SELL,330999.0,135018.0
2024-05-01,1046334,NEW CHINA LIFE INSURANCE (H),SELL,1992467.0,812749.0
2024-05-01,1046269,UNITED MICROELECTRONICS CORP,SELL,6561761.0,0.0
2024-05-01,1046130,HON HAI PRECISION INDUSTRY LTD,SELL,15456130.0,7006215.0
2024-05-01,1046398,FIRST PACIFIC CO,SELL,68379382.0,0.0
2024-05-01,1046398,FIRST PACIFIC CO,BUY,4823796.482,4823796.482
2024-05-01,1009169,HSBC Holdings PLC,SELL,258190.0,0.0
2024-05-01,1046130,HON HAI PRECISION INDUSTRY LTD,SELL,6298414.0,707801.0
2024-05-01,1046398,FIRST PACIFIC CO,BUY,68379382.0,73203178.482
2024-05-01,1046679,INNOLUX CORP,BUY,158230600.0,238775106.47
2024-05-01,1046334,NEW CHINA LIFE INSURANCE (H),SELL,812749.0,0.0
2024-05-01,1046618,HUATAI SECURITIES LTD H,BUY,1343751.0,5985029.0
2024-05-01,1046269,UNITED MICROELECTRONICS CORP,SELL,2676614.0,0.0
2024-05-01,1046503,VANGUARD INTERNATIONAL SEMI,BUY,1606018.0,5547141.0
2024-05-01,1046239,CITIC LTD,BUY,102613.0,457035.0
2024-05-01,1046699,CHINA CONCH VENTURE HOLDINGS LTD,SELL,135018.0,0.0
2024-05-01,1046695,LOTTE SHOPPING LTD,BUY,491.0,491.0
2024-05-01,1046257,LG ELECTRONICS INC,SELL,4455.0,655.0
2024-05-01,1061975,Korea Electric Terminal Co. Ltd.,BUY,6407.0,6407.0
2024-05-01,1061973,Unid Co. Ltd.,BUY,4435.0,4435.0
2024-05-01,1046749,HOTEL SHILLA CO LTDINARY SHARES KO,SELL,598.0,0.0
2024-05-02,1045858,Dollar Tree Inc,BUY,17592.0,17592.0
2024-05-02,1047000,Duke Realty Corp,BUY,120344.0,120344.0
2024-05-02,1045971,Extra Space Storage Inc,BUY,2495545.0,2495545.0
2024-05-02,1050442,FireEye Inc,BUY,1483352.0,1483352.0
2024-05-02,1046595,Arthur J Gallagher & Co,SELL,35159.0,0.0
2024-05-02,1045951,Micron Technology Inc,BUY,24078.0,24078.0
2024-05-02,1045764,Prudential Financial Inc,BUY,75364.0,75364.0
2024-05-02,1062525,Sterling Bancorp,BUY,166144.0,166144.0
2024-05-02,1045691,CVS Health Corp,SELL,60468.0,60468.0
2024-05-02,1048434,DXC Technology Co,SELL,1290738.0,1290738.0
2024-05-02,1045666,Intel Corp,SELL,89286.0,89286.0
2024-05-02,1046075,Iron Mountain Inc,SELL,1146500.0,0.0
2024-05-02,1046012,KeyCorp,SELL,262973.0,0.0
2024-05-02,1045714,Simon Property Group Inc,SELL,39940.0,0.0
2024-05-02,1009097,Wal-Mart Stores Inc,SELL,35368.0,0.0
2024-05-02,1048434,DXC Technology Co,SELL,1290738.0,0.0
2024-05-02,1045666,Intel Corp,SELL,89286.0,0.0
2024-05-02,1045951,Micron Technology Inc,BUY,24078.0,48156.0
2024-05-02,1050518,Chemed Corp,BUY,6088.0,12176.0
2024-05-02,1045691,CVS Health Corp,SELL,60468.0,0.0
2024-05-02,1050442,FireEye Inc,BUY,1483352.0,2966704.0
2024-05-02,1046409,HANWHA CORPORATION,SELL,3454.0,0.0
2024-06-03,1046269,UNITED MICROELECTRONICS CORP,BUY,49346283.0,49346283.0
2024-06-03,1046724,NOVATEK MICROELECTRONICS CORP.,SELL,325399.0,797721.0
2024-06-03,1046269,UNITED MICROELECTRONICS CORP,BUY,9680525.0,59026808.0
2024-06-03,1045664,Analog Devices Inc,BUY,126235.0,126235.0
2024-06-03,1045826,Archer-Daniels-Midland Co,BUY,133251.0,133251.0
2024-06-03,1050503,Alkermes PLC,BUY,33894.0,33894.0
2024-06-03,1050428,CDK Global Inc,BUY,49201.0,49201.0
2024-06-03,1045758,Cigna Corp,BUY,57558.0,57558.0
2024-06-03,1045981,CH Robinson Worldwide Inc,BUY,481017.0,481017.0
2024-06-03,1045713,Colgate-Palmolive Co,BUY,54533.0,54533.0
2024-06-03,1045850,Electronic Arts Inc,BUY,44624.0,44624.0
2024-06-03,1045726,Duke Energy Corp,BUY,54177.0,54177.0
2024-06-03,1050438,Entegris Inc,BUY,172642.0,172642.0
2024-06-03,1045994,EQT Corp,BUY,1616781.0,1616781.0
2024-06-03,1009083,International Business Machines Corp,BUY,27059.0,27059.0
2024-06-03,1045662,Accenture PLC,SELL,15899.0,15899.0
2024-06-03,1045861,Apache Corp,SELL,2262760.0,0.0
2024-06-03,1009085,AT&T Inc,BUY,440198.0,440198.0
2024-06-03,1045730,TJX Cos Inc/The,BUY,57009.0,57009.0
2024-06-03,1050478,Twitter Inc ,BUY,10560440.0,10560440.0
2024-06-03,1045664,Analog Devices Inc,BUY,126235.0,252470.0
2024-06-03,1050477,Teradyne Inc,SELL,208786.0,208786.0
2024-06-03,1062503,Everbridge Inc,SELL,35006.0,35006.0
2024-06-03,1045743,FedEx Corp,SELL,168446.0,0.0
2024-06-03,1045684,Home Depot Inc/The,SELL,15295.0,0.0
2024-06-03,1050446,IAC/InterActiveCorp,SELL,54486.0,54486.0
2024-06-03,1050513,MEDNAX Inc,SELL,2669572.0,2669572.0
2024-06-03,1012342,"Meta Platforms, Inc.",SELL,97197.0,97197.0
2024-06-03,1062065,MaxLinear Inc,SELL,1262756.0,1262756.0
2024-06-03,1045654,Netflix Inc,SELL,9396.0,9396.0
2024-06-03,1062469,OGE Energy Corp,SELL,150451.0,0.0
2024-06-03,1046054,PVH Corp,SELL,49294.0,0.0
2024-06-03,1062388,Pilgrims Pride Corp,SELL,237928.0,0.0
2024-06-03,1050509,Bio-Techne Corp,SELL,10649.0,10649.0
2024-06-03,1050477,Teradyne Inc,SELL,208786.0,0.0
2024-06-03,1062113,United States Cellular Corp,SELL,135700.0,135700.0
2024-06-03,1046724,NOVATEK MICROELECTRONICS CORP.,SELL,797721.0,0.0
2024-06-03,1046480,NH INVESTMENT & SECURITIES C,SELL,5801.0,0.0
2024-06-03,1061593,Meritz Securities Co Ltd,BUY,124957.0,124957.0
2024-06-03,1062535,Zendesk Inc,BUY,15508.0,15508.0
2024-06-03,1050478,Twitter Inc ,BUY,10560440.0,21120880.0
2024-06-03,1012342,"Meta Platforms, Inc.",SELL,97197.0,0.0
2024-06-03,1045850,Electronic Arts Inc,BUY,44624.0,89248.0
2024-06-03,1045654,Netflix Inc,SELL,9396.0,0.0
2024-06-03,1009085,AT&T Inc,BUY,440198.0,880396.0
2024-06-03,1062113,United States Cellular Corp,SELL,135700.0,0.0
2024-06-03,1062503,Everbridge Inc,SELL,35006.0,0.0
2024-06-03,1050438,Entegris Inc,BUY,172642.0,345284.0
2024-06-03,1062065,MaxLinear Inc,SELL,1262756.0,0.0
2024-06-03,1050503,Alkermes PLC,BUY,33894.0,67788.0
2024-06-03,1050509,Bio-Techne Corp,SELL,10649.0,0.0
2024-06-03,1050428,CDK Global Inc,BUY,49201.0,98402.0
2024-06-03,1050446,IAC/InterActiveCorp,SELL,54486.0,0.0
2024-06-03,1062024,Cigna Corporation,BUY,57558.0,57558.0
2024-06-03,1050513,MEDNAX Inc,SELL,2669572.0,0.0
2024-06-03,1009083,International Business Machines Corp,BUY,27059.0,54118.0
2024-06-03,1045662,Accenture PLC,SELL,15899.0,0.0
2024-06-03,1050478,Twitter Inc ,SELL,9698889.0,11421991.0
2024-06-30,1046128,TAIWAN SEMICONDUCTOR MANUFAC,BUY,300113.8081,300113.8081
2024-07-01,1046128,TAIWAN SEMICONDUCTOR MANUFAC,BUY,736471.0,1036584.8081
2024-07-01,1046503,VANGUARD INTERNATIONAL SEMI,SELL,3941123.0,1606018.0
2024-07-01,1046503,VANGUARD INTERNATIONAL SEMI,SELL,1606018.0,0.0
2024-07-15,1061582,BGF retail Co Ltd,BUY,20129.0,20129.0
2024-07-15,1046378,"BGF Co., Ltd.",SELL,13313.0,13846.0
2025-01-20,1101496,"NetEase, Inc.",BUY,132676.0,132676.0
2025-01-20,1101443,Alibaba Group Holding Limited,BUY,265352.0,265352.0
2025-01-20,1009161,PetroChina Co. Ltd.,SELL,5799816.0,25269626.0
2025-01-20,1101489,"JD.com, Inc.",BUY,132676.0,132676.0
2025-01-20,1046124,Tencent Holdings Ltd,BUY,66338.0,159113.0
2025-01-20,1009169,HSBC Holdings PLC,BUY,265352.0,265352.0
2025-01-20,1046481,KINGSOFT CORP LTD,BUY,398028.0,398028.0
2025-01-20,1046526,CHINA OILFIELD SERVICES-H,BUY,1326760.0,1326760.0
2025-01-20,1046519,SHANGHAI ELECTRIC GRP CO L-H,BUY,5307040.0,5307040.0
2025-01-20,1012339,Ping An Insurance (Grp) Co of China Ltd,BUY,331690.0,331690.0
2025-01-20,1046552,ZTE CORP-H,SELL,125152.0,2618357.0
2025-01-20,1012338,AIA Group Ltd,SELL,59569.0,807938.0
2025-01-20,1046853,BAIC MOTOR-H,BUY,663380.0,663380.0
2025-01-20,1046618,HUATAI SECURITIES LTD H,SELL,118271.0,5866758.0
2025-01-20,1009157,China Unicom (Hong Kong) Limited,SELL,1217448.0,4202041.0
2025-01-20,1046208,SWIRE PACIFIC LTD - CL A,BUY,331690.0,331690.0
2025-01-20,1101496,"NetEase, Inc.",BUY,320278.0,452954.0
2025-01-20,1046229,CHINA TELECOM CORP LTD-H,SELL,2502236.0,8636507.0
2025-01-20,1101443,Alibaba Group Holding Limited,BUY,640556.0,905908.0
2025-01-20,1046312,CRRC CORP LTD - H,BUY,1326760.0,1326760.0
2025-01-20,1101489,"JD.com, Inc.",BUY,320278.0,452954.0
2025-01-20,1046148,POWER ASSETS HOLDINGS LTD,SELL,326796.0,1127941.0
2025-01-20,1009162,Industrial and Commercial Bank of China Limited,BUY,2653520.0,2653520.0
2025-01-20,1046552,ZTE CORP-H,SELL,316770.0,2301587.0
2025-01-20,1046709,SEMICONDUCTOR MANUFACTURING INTERNATIONAL Corp,SELL,1163956.0,4017412.0
2025-01-20,1046204,CHINA RESOURCES LAND LTD,BUY,663380.0,663380.0
2025-01-20,1046460,CHINA SOUTHERN AIRLINES CO-H,BUY,2653520.0,2653520.0
2025-01-20,1009161,PetroChina Co. Ltd.,BUY,3202782.0,28472408.0
2025-01-20,1046548,CHINA COSCO HOLDINGS-H,SELL,1836868.0,6443991.0
2025-01-20,1046638,Guangzhou Automobile Group Co Ltd,SELL,3223338.0,11125401.0
2025-01-20,1100184,Wharf Real Estate Investment Company Limited ,SELL,405958.0,1401170.0
2025-01-20,1046124,Tencent Holdings Ltd,BUY,160139.0,319252.0
2025-01-20,1046525,CHINA JINMAO HOLDINGS GROUP,SELL,11339092.0,39137053.0
2025-01-20,1046239,CITIC LTD,SELL,102613.0,354422.0
2025-01-20,1046398,FIRST PACIFIC CO,SELL,4823796.0,68379382.482
2025-01-20,1009169,HSBC Holdings PLC,BUY,640556.0,905908.0
2025-01-20,1046481,KINGSOFT CORP LTD,BUY,960835.0,1358863.0
2025-01-20,1046201,MTR CORP,BUY,101528.0,1137151.0
2025-01-20,1046526,CHINA OILFIELD SERVICES-H,BUY,3202782.0,4529542.0
2025-01-20,1046519,SHANGHAI ELECTRIC GRP CO L-H,BUY,12811127.0,18118167.0
2025-01-20,1012339,Ping An Insurance (Grp) Co of China Ltd,BUY,800695.0,1132385.0
2025-01-20,1046853,BAIC MOTOR-H,BUY,1601391.0,2264771.0
2025-01-20,1046312,CRRC CORP LTD - H,BUY,3202782.0,4529542.0
2025-01-20,1046208,SWIRE PACIFIC LTD - CL A,BUY,800695.0,1132385.0
2025-01-20,1012338,AIA Group Ltd,BUY,320278.0,1128216.0
2025-01-20,1009162,Industrial and Commercial Bank of China Limited,BUY,6405564.0,9059084.0
2025-01-20,1046460,CHINA SOUTHERN AIRLINES CO-H,BUY,6405564.0,9059084.0
2025-01-20,1046204,CHINA RESOURCES LAND LTD,BUY,1601391.0,2264771.0
2025-01-20,1046439,POWERTECH TECHNOLOGY INC,BUY,1601391.0,1601391.0
2025-01-20,1046381,SHIN KONG FINANCIAL HOLDING,BUY,8006954.0,8006954.0
2025-01-20,1046572,NANYA TECHNOLOGY CORP,BUY,3202782.0,3202782.0
2025-01-20,1046182,NAN YA PLASTICS CORP.,BUY,3202782.0,3202782.0
2025-01-20,1101496,"NetEase, Inc.",BUY,132676.0,585630.0
2025-01-20,1101443,Alibaba Group Holding Limited,BUY,265352.0,1171260.0
2025-01-20,1046174,FORMOSA PLASTICS CORP,BUY,3202782.0,3202782.0
2025-01-20,1101489,"JD.com, Inc.",BUY,132676.0,585630.0
2025-01-20,1009161,PetroChina Co. Ltd.,SELL,5799816.0,22672592.0
2025-01-20,1046128,TAIWAN SEMICONDUCTOR MANUFAC,BUY,304971.0,1341555.8081
2025-01-20,1046124,Tencent Holdings Ltd,BUY,66338.0,385590.0
2025-01-20,1046201,MTR CORP,BUY,236450.0,1373601.0
2025-01-20,1046269,UNITED MICROELECTRONICS CORP,SELL,3105137.0,55921671.0
2025-01-20,1009169,HSBC Holdings PLC,BUY,265352.0,1171260.0
2025-01-20,1046481,KINGSOFT CORP LTD,BUY,398028.0,1756891.0
2025-01-20,1046526,CHINA OILFIELD SERVICES-H,BUY,1326760.0,5856302.0
2025-01-20,1046618,HUATAI SECURITIES LTD H,SELL,337978.0,5528780.0
2025-01-20,1046552,ZTE CORP-H,SELL,125152.0,2176435.0
2025-01-20,1012339,Ping An Insurance (Grp) Co of China Ltd,BUY,331690.0,1464075.0
2025-01-20,1046519,SHANGHAI ELECTRIC GRP CO L-H,BUY,5307040.0,23425207.0
2025-01-20,1046853,BAIC MOTOR-H,BUY,663380.0,2928151.0
2025-01-20,1012338,AIA Group Ltd,SELL,59569.0,1068647.0
2025-01-20,1046618,HUATAI SECURITIES LTD H,SELL,118271.0,5410509.0
2025-01-20,1046269,UNITED MICROELECTRONICS CORP,SELL,7194416.0,48727255.0
2025-01-20,1046208,SWIRE PACIFIC LTD - CL A,BUY,331690.0,1464075.0
2025-01-20,1009157,China Unicom (Hong Kong) Limited,SELL,1217448.0,2984593.0
2025-01-20,1046312,CRRC CORP LTD - H,BUY,1326760.0,5856302.0
2025-01-20,1046148,POWER ASSETS HOLDINGS LTD,SELL,326796.0,801145.0
2025-01-20,1046229,CHINA TELECOM CORP LTD-H,SELL,2502236.0,6134271.0
2025-01-20,1046548,CHINA COSCO HOLDINGS-H,SELL,4607123.0,1836868.0
2025-01-20,1009162,Industrial and Commercial Bank of China Limited,BUY,2653520.0,11712604.0
2025-01-20,1046704,TAL EDUCATION GROUP ADR REPTG,SELL,140473.0,344372.0
2025-01-20,1046709,SEMICONDUCTOR MANUFACTURING INTERNATIONAL Corp,SELL,1163956.0,2853456.0
2025-01-20,1046204,CHINA RESOURCES LAND LTD,BUY,663380.0,2928151.0
2025-01-20,1046229,CHINA TELECOM CORP LTD-H,SELL,6134271.0,0.0
2025-01-20,1046460,CHINA SOUTHERN AIRLINES CO-H,BUY,2653520.0,11712604.0
2025-01-20,1046180,FORMOSA CHEMICALS & FIBRE,SELL,860567.0,2109693.0
2025-01-20,1046548,CHINA COSCO HOLDINGS-H,SELL,1836868.0,0.0
2025-01-20,1046525,CHINA JINMAO HOLDINGS GROUP,SELL,27797961.0,11339092.0
2025-01-20,1046180,FORMOSA CHEMICALS & FIBRE,SELL,2109693.0,0.0
2025-01-20,1009157,China Unicom (Hong Kong) Limited,SELL,2984593.0,0.0
2025-01-20,1046500,TAIWAN BUSINESS BANK,SELL,10680837.0,26184238.0
2025-01-20,1046638,Guangzhou Automobile Group Co Ltd,SELL,3223338.0,7902063.0
2025-01-20,1046439,POWERTECH TECHNOLOGY INC,BUY,663380.0,2264771.0
2025-01-20,1046381,SHIN KONG FINANCIAL HOLDING,BUY,3316900.0,11323854.0
2025-01-20,1009161,PetroChina Co. Ltd.,SELL,17110402.0,5562190.0
2025-01-20,1046638,Guangzhou Automobile Group Co Ltd,SELL,7902063.0,0.0
2025-01-20,1100184,Wharf Real Estate Investment Company Limited ,SELL,405958.0,995212.0
2025-01-20,1046525,CHINA JINMAO HOLDINGS GROUP,SELL,11339092.0,0.0
2025-01-20,1046679,INNOLUX CORP,SELL,23319387.0,215455719.47
2025-01-20,1046239,CITIC LTD,SELL,102613.0,251809.0
2025-01-20,1046633,YUANTA FINANCIAL HOLDING CO. LTD.,BUY,464366.0,464366.0
2025-01-20,1046148,POWER ASSETS HOLDINGS LTD,SELL,801145.0,0.0
2025-01-20,1046709,SEMICONDUCTOR MANUFACTURING INTERNATIONAL Corp,SELL,2853456.0,0.0
2025-01-20,1046398,FIRST PACIFIC CO,SELL,4823796.0,63555586.48199999
2025-01-20,1046572,NANYA TECHNOLOGY CORP,BUY,1326760.0,4529542.0
2025-01-20,1046500,TAIWAN BUSINESS BANK,SELL,26184238.0,0.0
2025-01-20,1046182,NAN YA PLASTICS CORP.,BUY,1326760.0,4529542.0
2025-01-20,1046201,MTR CORP,BUY,101528.0,1475129.0
2025-01-20,1046174,FORMOSA PLASTICS CORP,BUY,1326760.0,4529542.0
2025-01-20,1100184,Wharf Real Estate Investment Company Limited ,SELL,995212.0,0.0
2025-01-20,1046704,TAL EDUCATION GROUP ADR REPTG,SELL,344372.0,0.0
2025-01-20,1046398,FIRST PACIFIC CO,SELL,11837460.0,51718126.48199999
2025-01-20,1046239,CITIC LTD,SELL,251809.0,0.0
2025-01-20,1046128,TAIWAN SEMICONDUCTOR MANUFAC,BUY,121178.0,1462733.8081
2025-01-20,1046679,INNOLUX CORP,SELL,57225119.0,158230600.47
2025-01-20,1012338,AIA Group Ltd,SELL,477749.0,590898.0
2025-01-20,1046633,YUANTA FINANCIAL HOLDING CO. LTD.,BUY,1120974.0,1585340.0
2025-01-20,1101443,Alibaba Group Holding Limited,BUY,400.0,1171660.0
2025-01-20,1101489,"JD.com, Inc.",BUY,200.0,585830.0
2025-01-20,1046552,ZTE CORP-H,BUY,400.0,2176835.0
2025-01-20,1009161,PetroChina Co. Ltd.,BUY,2000.0,5564190.0
2025-01-20,1046618,HUATAI SECURITIES LTD H,BUY,18000.0,5428509.0
2025-01-20,1046124,Tencent Holdings Ltd,BUY,100.0,385690.0
2025-01-20,1046201,MTR CORP,BUY,500.0,1475629.0
2025-01-20,1046439,POWERTECH TECHNOLOGY INC,BUY,1000.0,2265771.0
2025-01-20,1046481,KINGSOFT CORP LTD,BUY,600.0,1757491.0
2025-01-20,1009169,HSBC Holdings PLC,BUY,400.0,1171660.0
2025-01-20,1046633,YUANTA FINANCIAL HOLDING CO. LTD.,BUY,700.0,1586040.0
2025-01-20,1046381,SHIN KONG FINANCIAL HOLDING,BUY,5000.0,11328854.0
2025-01-20,1046526,CHINA OILFIELD SERVICES-H,BUY,2000.0,5858302.0
2025-01-20,1046519,SHANGHAI ELECTRIC GRP CO L-H,BUY,8000.0,23433207.0
2025-01-20,1012339,Ping An Insurance (Grp) Co of China Ltd,BUY,500.0,1464575.0
2025-01-20,1046128,TAIWAN SEMICONDUCTOR MANUFAC,BUY,500.0,1463233.8081
2025-01-20,1046208,SWIRE PACIFIC LTD - CL A,BUY,500.0,1464575.0
2025-01-20,1046853,BAIC MOTOR-H,BUY,1000.0,2929151.0
2025-01-20,1046182,NAN YA PLASTICS CORP.,BUY,2000.0,4531542.0
2025-01-20,1046312,CRRC CORP LTD - H,BUY,2000.0,5858302.0
2025-01-20,1009162,Industrial and Commercial Bank of China Limited,BUY,4000.0,11716604.0
2025-01-20,1046174,FORMOSA PLASTICS CORP,BUY,2000.0,4531542.0
2025-01-20,1046204,CHINA RESOURCES LAND LTD,BUY,1000.0,2929151.0
2025-01-20,1046460,CHINA SOUTHERN AIRLINES CO-H,BUY,4000.0,11716604.0
2025-01-20,1012338,AIA Group Ltd,BUY,200.0,591098.0
2025-01-20,1045824,Illumina Inc,BUY,71512.0,71512.0
2025-01-20,1045701,Honeywell International Inc,BUY,107268.0,128736.0
2025-01-20,1045836,Intuitive Surgical Inc,BUY,28605.0,28605.0
2025-01-20,1045717,Lockheed Martin Corp,BUY,50058.0,50058.0
2025-01-20,1050525,Ligand Pharmaceuticals Inc,BUY,28605.0,28605.0
2025-01-20,1050502,Neurocrine Biosciences Inc,BUY,57210.0,57210.0
2025-01-20,1045663,"Motorola Solutions, Inc.",BUY,21454.0,21454.0
2025-01-20,1050550,Owens & Minor Inc,BUY,2181114.0,2181114.0
2025-01-20,1050470,ServiceNow Inc ,BUY,35756.0,35756.0
2025-01-20,1045669,Oracle Corp,BUY,78663.0,78663.0
2025-01-20,1050464,Paycom Software Inc,BUY,171629.0,171629.0
2025-01-20,1045855,Perrigo Co PLC,BUY,143024.0,143024.0
2025-01-20,1045670,QUALCOMM Inc,BUY,78663.0,78663.0
2025-01-20,1050531,Ultragenyx Pharmaceutical Inc,BUY,85814.0,85814.0
2025-01-20,1050468,Science Applications International Corp ,BUY,114419.0,114419.0
2025-01-20,1045766,Stryker Corp,BUY,7151.0,7151.0
2025-01-20,1045984,Universal Health Services Inc,BUY,71512.0,71512.0
2025-01-20,1050482,Verint Systems Inc,BUY,536340.0,536340.0
2025-01-20,1045856,Zoetis Inc,BUY,21454.0,21454.0
2025-01-20,1009085,AT&T Inc,SELL,440198.0,440198.0
2025-01-21,1045717,Lockheed Martin Corp,BUY,7.0,50065.0
2025-01-21,1050464,Paycom Software Inc,BUY,24.0,171653.0
2025-01-21,1009093,Alphabet Inc,BUY,25.0,689931.0
2025-01-21,1050470,ServiceNow Inc ,BUY,5.0,35761.0
2025-01-21,1050502,Neurocrine Biosciences Inc,BUY,8.0,57218.0
2025-01-21,1012343,Air Products & Chemicals Inc,BUY,14.0,14.0
2025-01-21,1050506,Exelixis Inc,BUY,33.0,33.0
2025-01-21,1009079,Apple Inc,BUY,64.0,680778.0
2025-01-21,1045663,"Motorola Solutions, Inc.",BUY,3.0,21457.0
2025-01-21,1045984,Universal Health Services Inc,BUY,10.0,71522.0
2025-01-21,1045686,Comcast Corp,BUY,86.0,86.0
2025-01-21,1009103,Walt Disney Co/The,BUY,22.0,22.0
2025-01-21,1050550,Owens & Minor Inc,BUY,305.0,2181419.0
2025-01-21,1050518,Chemed Corp,BUY,3.0,12179.0
2025-01-21,1045836,Intuitive Surgical Inc,BUY,4.0,28609.0
2025-01-21,1045716,Abbott Laboratories,BUY,23.0,84529.0
2025-01-21,1050443,Fortinet Inc,BUY,19.0,1004269.0
2025-01-21,1045669,Oracle Corp,BUY,11.0,78674.0
2025-01-21,1009082,Microsoft Corp,BUY,4.0,34926.0
2025-01-21,1045719,Dow Chemical Co/The,BUY,72.0,82686.0
2025-01-21,1045701,Honeywell International Inc,BUY,15.0,128751.0
2025-01-21,1045759,Emerson Electric Co,BUY,26.0,26.0
2025-01-21,1045824,Illumina Inc,BUY,10.0,71522.0
2025-01-21,1045692,Amgen Inc,BUY,2.0,2.0
2025-01-21,1045856,Zoetis Inc,BUY,3.0,21457.0
2025-01-21,1045664,Analog Devices Inc,BUY,8.0,252478.0
2025-01-21,1045951,Micron Technology Inc,BUY,17.0,48173.0
2025-01-21,1045670,QUALCOMM Inc,BUY,11.0,78674.0
2025-01-21,1045722,Broadcom Ltd,BUY,8.0,8.0
2025-01-21,1050432,CommVault Systems Inc ,BUY,11.0,11.0
2025-01-21,1050482,Verint Systems Inc,BUY,75.0,536415.0
2025-01-21,1050416,ACI Worldwide Inc,BUY,34.0,34.0
2025-01-21,1050468,Science Applications International Corp ,BUY,16.0,114435.0
2025-01-21,1050422,Blackbaud Inc,BUY,64.0,64.0
2025-01-21,1009079,Apple Inc,BUY,118986.0,799764.0
2025-01-21,1009082,Microsoft Corp,BUY,11224.0,46150.0
